# Deleted Objects Ledger
#  Initialized: 2025-11-06
# Purpose: Permanent ledger of retired or obsolete objects.
# No rows are ever removed. Resurrection is annotated in the Notes column.

Object ID,Canonical Name,Date of Deletion,Origin File,Reason,Notes
T629,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,
T630,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,
T631,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T632,T632,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,
T633,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,
T634,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.3 was removed,
T635,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.3 was removed,
T636,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.4 was removed,
T637,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.4 was removed,
T638,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.4 was removed,
T639,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.5 was removed,
T640,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.6 was removed,
T641,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.6 was removed,
T642,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.18 was removed,"Current process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T643,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.1 was removed,
T644,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.1 was removed,
T645,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.1 was removed,
T646,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.2 was removed,
T647,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.2 was removed,
T648,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.3 was removed,
T649,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.3 was removed,
T650,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.4 was removed,
T651,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.18.4 was removed,
T652,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
T653,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
T654,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,Bryce (done)NickKyleDave
T655,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T656,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
T657,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
T658,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
T659,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.18 was removed,
